content,score,sentiment,sentiment_encoded
aplikasi mudah tidak ribet opsi bayar lengkap bni selalu hati layan ramah sangat profesional terima kasih bni,5,Positive,1
aplikasi siap dilouncing kok dilouncing jadi kayak gin gk buat tarik tunai kartu atm,1,Negative,0
tolong baik kenal wajah udh ikutin intruksi coba lagi,1,Negative,0
tadi mau buka blokir atm manual tp d saranin donlot wondr eh trnyata banyak kendala mau daftar utama foto wajah mohon baik makin banyak guna nih apk,1,Negative,0
menu tarik tunai kartu kok ada,3,Negative,0
parah mau transaksi loading trus padahal wifi full sinyal tiba mlh suruh bank bni dekat,3,Negative,0
tolong menu tarik tunai kartu tambah itu sangan penting dompet tinggal tolong segera upgred,2,Negative,0
gimana aplikasi eror mau transfer ga terus udah beberapa hari kata sedang baik moga cepat selesai masalah soal jadi repot kudu alfa,4,Positive,1
tidak laku tarnsaksi mobile tarik tunai maupun tabung tunai sangat jauh sangat jauh aplikasi my bca,2,Negative,0
blm lengkap dahulu,5,Positive,1
susah banget buat verifikasi wajah,1,Negative,0
kapan stor tunai nya aktif kan fitur nya,3,Negative,0
mohon lengkap karna sekarang bisa pakai setor tarik tunai kartu trimskasih,3,Negative,0
terap tek alamat kurang panjang gk di edit jugak jadi alamat kurang detil jadi mau pesan kartu atm gak smoga rubah mudah nasabah sperti bang digital yg simple praktis cepat,3,Negative,0
ini mau tf ko gabisa udah 2 hari loh min mana penting bgt,4,Positive,1
selalu gagal verifikasi wajah padahal ikut pandu benar sangat kecewa,1,Negative,0
susah banget buat verifikasi wajah udah kaya mau pelintir leher sayq suruh ngadep atas lah kanan lah gilir ngadep suruh ilang ulang akhir ga lagi,5,Positive,1
aplikasi baru udah launching belum sempurna banyak kurang menu menu banding bni mobile transaksi aja aja lebih ribet kalau tau memang proses sempurna jgn launching dulu,1,Negative,0
kalau wonder udah hadr saran m banking bni hapus aja,4,Positive,1
terang transaksi uang aplikasi tidak cantum lebih ebak fitur bni mobile banking terang transaksi cantum,2,Negative,0
satu dulu kalo ok tambah,1,Negative,0
susah verifikasi wajah,2,Negative,0
kenapa sering ganggu sih,1,Negative,0
aplikasi simpel terlalu simpel gak lengkap tambahin fitur buat vcn,1,Negative,0
burukk banget uninstal aja,1,Negative,0
tidak tarik stor tunai atm aku ke bni orange,3,Negative,0
aplikasi bagus cuman sering gangguang,2,Negative,0
bisa tarik tunai,1,Negative,0
wondr memang mantaaap untuk transaksi sangat mudah anti ribet mudah aplikasi g banyak potong pokok best deh,5,Positive,1
loading parah lebih baik versi belum,1,Negative,0
tampil bagus mudah erti mudah guna ada beberapa layan fitur saya temu mungkin ada wondr seperti bni mobile banking salah satu layan bayar gas pgn padahal sangat guna saya tidak menu layan sebut wondr,4,Positive,1
sudah 2 hari verifikasi wajah gak hasil terus padahal sesuai instruksi,1,Negative,0
sangat bantu,5,Positive,1
kalau mau transaksi sering ganggu loading nya lama banget trus fitur sdkit guna nya buat aku lbh enak nyaman pakai m-banking yah,2,Negative,0
untuk bayar pdam kab boyolali koq apl wondr malah ngak padahal mobail banking a bni yg dulu mohon adakan untuk bayar pdam kab boyolali karna sangat bantu bayar pajak air online,4,Positive,1
untuk tambah aman ktika pncet tombol home bisa otomatis kluar log out otomatis,3,Negative,0
apk gk tarik tunai tampa kartu jadi ngga apk ribet mending bni mobile,1,Negative,0
mantap lebih mudah bni m-banking tiap hapus apk mpin baru,5,Positive,1
ini maksud gimana aplikasi bni mobil mau ganti aktif semua kok jadi tambah aplikasi bukan tambah simple kok malah pindah2 aplikasi,3,Negative,0
buat tf dana selalu gagal,1,Negative,0
sangat perlu transfer cepat tapi 1-2 hari pas mau kirim bank terima luar negeri malah maksimal 7 hari harus jadi alternatif cepat dan selesai masalah bukan malah nambah masalah harus lebih keren tampil tambah keren cara kerja tolong please wondr udah hari ni,2,Negative,0
untuk login lama muter2 dulu kaya gangsigan untuk lihat saldo aja ribet amat harus baik sistem,3,Negative,0
coba daftar pas verifikasi wajah ribet nya akhir nya nda jg daftar apa sih mau nya,1,Negative,0
bagus cepat transaksi saran bni mobile banking mending tutup daripada mubazir,5,Positive,1
gak masuk apk nya,5,Positive,1
foto teks 3hari tetap bisa unduh apa sebab apa yg saya laku mohon bantu,5,Positive,1
kenapa malah aplikasi bilang punya nomer rekening,1,Negative,0
lumayan fitur nya saran sih kalau udah login terus keluar aplikasi malah suruh login mending langsung masuk aja mohon erti,4,Positive,1
ko susah bgt cuma foto verifikasi kenal wajah it perlu latih gojek grab ni ribet bgt udh 10x gagal,1,Negative,0
semua berkas administrasi nya udah kirim masih aja suruh bank bni dekat auto pindah bri lebih simple,1,Negative,0
loading lambat aplikasi sering tutup notifikasi ada sedikit kendala tim lagi baik yuk coba lagi,1,Negative,0
sering banget trobel hari hari gak buka,2,Negative,0
saran min tambah fitur tarik setor tunai soal fitur yg sangat penting saya yg kadang lupa bawa atm,5,Positive,1
saya kasih bintang 2 dlu tak lengkap bni mobile history transaksi sisa saldo kata upgrade bni mobile fitur ny kurang harus sudah bagus pertahanin juga top up dana biaya transaksi padahal bni mobile ga,2,Negative,0
terlalu byk verifikasi akun sesuai gak bs login,1,Negative,0
top up suka gagal transaksi gda potong admin tp pas top up nominal selalu kurang bagus mbanking dulu transparan jelas potong admin brapa bukan dr nominal yg potong,1,Negative,0
sayang sangat suka bantu,5,Positive,1
kendala cuman tampil wondr doang nggk masuk diem doang nggk loadingnya,2,Negative,0
susah banget vertifikasi wajah baik terimakasih,1,Negative,0
untuk bayar bpjs sehat samapai ini blm bisa guna bni mobile why,5,Positive,1
mohon bantu bisa login,5,Positive,1
untuk login nya lama sekali baik,4,Positive,1
bagus bni mobile rincian saldo akhir pasu keluar lebihbdetail wonder bingung jadi pake kalkulator,3,Negative,0
kalo fitur tarik tunai tambah mungkin lebih baik bintang 5 kalo fitur tambah fitur lebih simple guna ayo min tambah fitur tarik tunai,1,Negative,0
aplikasi nya makin kesini makin buruk verifikasi wajah sulit,1,Negative,0
transaksi lebi muda si pke wondr,5,Positive,1
gak stor tunai sama tarik tunai,1,Negative,0
tolong fitur foto ktp bikin di tap fokus foto ktp blur terus jadi kira foto bukan ktp kocak suruh nunggu hari baru bisa coba,4,Positive,1
simpel gk pakai ribet,5,Positive,1
lot aplikasi pas butuh eror g bs buka g bantu sm skli aplikasi ini super duper lot tdk bs ajak kerja sama kita butuh mau butuh g bs buka hemmmm,1,Negative,0
jauh bagus sih moga semua yg pada aplikasi bni mobile segera juga aplikasi ini kalo sih yg segera mobile tunai keren aplikasi,5,Positive,1
makin aneh,1,Negative,0
maaf mungkin baik halaman riwayat transaksi tampil rincian keluar-masuk saldo lengkap kredit debit total saldo jadi guna tahu jumlah saldo dan laku transaksi sama aplikasi bni mobile banking kalau ini tingkat mungkin guna lebih nyaman laku transaksi di aplikasi lama bni mobile banking terimakasih,3,Negative,0
app datang baru sangat tarik mudah nice,5,Positive,1
aku kok gk buka knapa kak cuma logo wonder by bni gk log in,3,Negative,0
untuk login masuk aplikasi lot bgt plisss,4,Positive,1
apa coba nih aplikasi udah berat bni mobile terus buat verifikasi wajah aja susah kali ngedeteksinya padahal udah sesuai perintah yg l for this apk,1,Negative,0
belum puas dan lambang kembang masak tinggal dg bank biru seba stor tunai tarik tunai aja gk ada klo kurang fitur buat apa toh jaman skarang digital udah kental mnjadi butuh mental sya naik ratingnya klo udah d baik fiturnya,3,Negative,0
kak knp pas transaksi gagal tapi saldony tetep kurang,1,Negative,0
masa blom fitur setor tunai kartu sih,3,Negative,0
ada menu setor tarik tunai,3,Negative,0
aplikasi bisa buka,5,Positive,1
susah verifikasi foto,1,Negative,0
gak menu tarik tunai atm parah,1,Negative,0
tampil baru sena bagus sekali,5,Positive,1
ini ya kok seing gak di buka selalu tampil awal saja gak log in jd susah utk transaksi padahal jaring aman ganti2 jaring tetep sama,2,Negative,0
aplikasi baru belum maksimal wondr ga utk tarik tunai kartu klo emang mau alih aplikasi maksimal dulu yg baru udh yg lama ga dipake baru ga maksimal,3,Negative,0
kalo mau pindah wondr apa log out bni mobile banking,5,Positive,1
kenapa top up uang lewat bank trus kirim bank bni uang tdk masuk aplikasi nya saldo kurang,4,Positive,1
di suruh pindah dr mobile banking eh malah sini ga fitur tarik tunai kartu kalo tarik tunai msh guna aplikasi lama harus nya perlu d mnta uninstall dl,1,Negative,0
ini kok tdk di buka,2,Negative,0
udah uninstall aplikasi lama nyata ga nama mobile banking gtu buat tatik tunai suek bgt kirain makin bagus update malah begini nyata,2,Negative,0
apk sebal verivikasi wajah gk pernah hasil tiap kali coba sellu gagal pdahal udh tmpt yg terang emang gombal ni apk,1,Negative,0
masih kurang lengkap gk ganti nomer kontak buat lapor sms dulu bni mobile bisa perlu tingkat lg,5,Positive,1
bintang 3 dulu kalo ada mobil tunai baru bintang 5 kapan mobile tunai nya wondr,3,Negative,0
mantap kali aplikanya perlu pake verifikasi pihak bang lagi langsung daptar sendri oke sih wondr by bni,5,Positive,1
apknya sangat bagus bgt apk wondr by bni yg dulu nya aku sering bolak balik atm sekarang jadi gaperlu soal tinggal cek hp aja udh tau semua nya cek saldo sampe yg lain ada pokok apk yg sangat bantu terimakasih wondr by bni,5,Positive,1
kurang wondr by bni 1 tidak fasilitas transaksi sbn ritel riwayat transaksi sbn ritel portofolio sbn ritel 2 tidak fasilitas transaksi obigasi sekunder 3 menu riwayat mutasi rekening lebih baik bni mobile banking ada pilih transaksi akhir 1 minggu 1 bulan tampil bni mobile banking lihat lebih detail 4 telah laku transfer ada notifikasi email terima transfer yg fasilitas bni mobile banking,1,Negative,0
bijak aplikasi bank nya gk banget buat ku,1,Negative,0
maaf ya saya gak registrasi wondr by bni selalu gagal padahal udh foto ktp scan wajah tp gak ke tahap lanjut malah suruh hubung call bni ya,2,Negative,0
ini verifikasi wajah susah ya udah kayak mau ngebobol aja,2,Negative,0
saya baru guna aplikasi saya suka guna aplikasi ini,5,Positive,1
kok bisa laku transfer bank ya,4,Positive,1
tidak bisak tarik tunai lewat aplikasi bila kartu tinggal fitur kalah sama bni mobile,2,Negative,0
saya kasih bintang tiga dulu karena wonder banyak kurang yaitu fitur tarik tunai fitur setor tunai fitur layan cs promo top up e-wallet cash back point dsb moga depan wonder bni lebih canggih dan lebih warna lagi sukses selalu wonder bni,3,Negative,0
ok sekali,5,Positive,1
kalo login nya pake pin kaya nya bakal lebih gak ribet pas login trus buat transaksi uang pake sandi bakal lebih aman satu lagi fitur ganti nomor hp nya gak ada,2,Negative,0
sering banget ganggu,3,Negative,0
jajan pake qris wondr mudah cepat cuma 3 step selesai,5,Positive,1
sering error kali buka tampil saldo bayar qris gak muncul,2,Negative,0
wondr sangat bantu untuk mudah transaksi,5,Positive,1
bagaimana sih cara nya liat kirim uang masuk orang di bni mobile bengking,5,Positive,1
mantap bangettttttttt gampang pakenya simpel keren cepet gak ribet loved beda kayak bank sblh,5,Positive,1
minta fitur screen shoot kembali krn jg pingin simpan resi transaksi jg bukan utk kirim juga tarik tunai atm jg aktif,1,Negative,0
ada menu bayar yg kurang aplikasi ini menu bayar didik ada mau bayar uang kuliah jadi bisa tolong baik lagi terima kasih,4,Positive,1
sering blank,1,Negative,0
semua data udah sama harus dateng offline aktivasi lama bisa aktivasi bintang 1 dulu,1,Negative,0
cara gabungin kartu bansos gimana biar mudah lihat saldo bansos masuk biar nggk bolak balik atm,3,Negative,0
hadeh fitur auto top up nya maintenance terus,1,Negative,0
bagus sih aplikasi kalau aplikasi adakan fitur mobile tunai aplikasi bni mobile banking,4,Positive,1
kemaren transfer lalu qris gagal 3 kali saldo tetap kurang udah hubung lalu email udah ikut cara nya tetep aja saldo tidak kembali saya kecewa m-banking nya sering banget ganggu,1,Negative,0
belum fitur tarik tunai top up e-wallet link aja,3,Negative,0
kenapa setor tunai lewat wondr dulu pake bni mobile bisa setor tunai sekarang pake wondr malah nggk bisa setor tunai kecewa banget tolong kasi fitur setor tunai lah agar pebih mudah transaksi,2,Negative,0
bagus sekali,5,Positive,1
mau daftar aja ga bisa payah,1,Negative,0
minta verifikasi lewat gmail tapi ngak kirim kirim verifiasinya padahal mau daftar otp aja gak kirim,2,Negative,0
mobile tunai jadi gak,1,Negative,0
moga cepat upgrade saat transaksi qris saldo tidak lihat,3,Negative,0
min mau verifikasi pin kartu debit susah,5,Positive,1
tdk bs tarik setor uang kartu,1,Negative,0
email verifikasi datang jam 15 01 kode otp laku jam 14 58 maksud apa,4,Positive,1
ingin ganti bni mobile banking tetapi banyak fitur sedia contoh tarik tunai mobile bangking sedia saran aja nih jgn luncur aplikasi ganti kalau belum lengkap,1,Negative,0
aplikasi nya bagus,5,Positive,1
al ya gabisa buka bni nya purifikasi mulu,5,Positive,1
hi min punya suru verifikasi email tp otp nya ga muncul ps udh muncul mau dimasukin ga itu gimana solusi min,2,Negative,0
ini mau verifikasi email otpnya kirimnyq lama banget sudah diinput sesuai masuk email masih aja salah bingung jadi,5,Positive,1
kirim otp email lama banget sekali dapet udah kadaluarsa,1,Negative,0
semua udah cukup baguss mungkin app wondr ganti bni m-banking ditambahin fitur mutasi gitu app bni m-banking karena cukup bantu lihat saldo dari berapa jadi kurang berapa liat di fitur mutasi,5,Positive,1
buat aplikasi benar ges bukan main game transaksi uang,1,Negative,0
minta nanti tambah untuk aju naik limit cc bni aplikasi wonder ada,5,Positive,1
halo min si eror system terus verifikasi wajah gak bisa2 masuk efek jadi coba berkali2 diangap banyak coba besok tolong baik,4,Positive,1
yang belum bni mobile banking data simpan di wonder kok malah gak ada contoh bayar pdam kota batu tolong tambah periksa lagi bagi fitur seperti kurang bni mobile belum terimakasih,4,Positive,1
bagus sih cuma kadang kalo fifnger prin salah verifikasi tiap salah nya foto ktp ulang lah verifikasi wajah ulang lah kalo d jalan udah aja ribet terlalu banyak verifikasi,5,Positive,1
hallo izin tanya untuk sisa uang rekening kena biaya admin potong saldo,4,Positive,1
tampil bagus lebih simple mbanking bni sayang menu tarik tunai biaya administrasi kartu rekening masuk history transaksi jadi buat bingung tiba dana kurang tidak ada terang,4,Positive,1
saya punya id m banking kenapa mau login wonder gabisa malah suruh buat kaya awal sakit tetap verifikasi wajah sudah ikut instruksi tapi tetap tidak bisa,1,Negative,0
gak setor tunai,1,Negative,0
aplikasi bom mateng minta verifikasi email gk kirim mending pake bni mobile banking yg sblumnya aj lebih enak,1,Negative,0
mau verifikasi aja susah bener kode otp email ga muncul muncul pas udah 19-25 menit kemudian padahal udh refresh terus jadi susah transaksi tau nggak developer kacau kalian siap ga pantes mbanking bikin emosi aja,1,Negative,0
verifikasi email aja lama nungguin kode kaga kirim kirim email kait hapus aja broo ga gunaaaa,1,Negative,0
otp email lama sekali waktu habis baru muncul akhir kadaluarsa,5,Positive,1
bom sedia fitur setor tunai,1,Negative,0
kapan mobile tunai setor tunai pakai,3,Negative,0
verifikasi otp lalu gmail sangat susah,1,Negative,0
gimana sih proses verifikasi wajah gagal terus padahal udh sesuai letak nya,2,Negative,0
belum tarik setor atm gk canggih banget,3,Negative,0
tidak pilih buat aktif login biometrik di-update baik,3,Negative,0
ini dar saran saja kalau depan tambahin e walet dana ovo gopay shopie dll oke terimakasih,5,Positive,1
ga liat riwayat transaksi,1,Negative,0
aplikasi lebih lengkap informatif belum ada insight keluar bulan ada menu portofolio lihat semua aset kita punya namun satu kurang keluar pph biaya administrasi rekening bunga dapat tidak tampil riwayat mohon bisa tambah makin lengkap karena lama saya harus instal aplikasi yang lama rekap tiga transaksi sebut terima kasih,4,Positive,1
